"","birdType","bone","measurement","measurementType","boneAlone"
"3454","SO","feml",23.77,"l","Femur"
"3455","SO","feml",21.56,"l","Femur"
"3456","SO","feml",18.99,"l","Femur"
"3457","SO","feml",18.89,"l","Femur"
"3458","SO","feml",18.54,"l","Femur"
"3459","SO","feml",22.76,"l","Femur"
"3460","SO","feml",22.84,"l","Femur"
"3461","SO","feml",23.13,"l","Femur"
"3462","SO","feml",22.58,"l","Femur"
"3463","SO","feml",16.42,"l","Femur"
"3464","SO","feml",16.75,"l","Femur"
"3465","SO","feml",17.25,"l","Femur"
"3466","SO","feml",24.08,"l","Femur"
"3467","SO","feml",22.99,"l","Femur"
"3468","SO","feml",23.11,"l","Femur"
"3469","SO","feml",23.96,"l","Femur"
"3470","SO","feml",14.86,"l","Femur"
"3471","SO","feml",15.29,"l","Femur"
"3472","SO","feml",15.71,"l","Femur"
"3473","SO","feml",20.86,"l","Femur"
"3474","SO","feml",20.67,"l","Femur"
"3475","SO","feml",20.96,"l","Femur"
"3476","SO","feml",21.98,"l","Femur"
"3477","SO","feml",24.85,"l","Femur"
"3478","SO","feml",24.74,"l","Femur"
"3479","SO","feml",25.24,"l","Femur"
"3480","SO","feml",24.7,"l","Femur"
"3481","SO","feml",29.66,"l","Femur"
"3482","SO","feml",28.95,"l","Femur"
"3483","SO","feml",32.54,"l","Femur"
"3484","SO","feml",28.74,"l","Femur"
"3485","SO","feml",28.44,"l","Femur"
"3486","SO","feml",28.76,"l","Femur"
"3487","SO","feml",29.51,"l","Femur"
"3488","SO","feml",23.16,"l","Femur"
"3489","SO","feml",22.15,"l","Femur"
"3490","SO","feml",21.64,"l","Femur"
"3491","SO","feml",25.11,"l","Femur"
"3492","SO","feml",27.66,"l","Femur"
"3493","SO","feml",23.29,"l","Femur"
"3494","SO","feml",27.74,"l","Femur"
"3495","SO","feml",28.49,"l","Femur"
"3496","SO","feml",16.16,"l","Femur"
"3497","SO","feml",18.16,"l","Femur"
"3498","SO","feml",20.61,"l","Femur"
"3499","SO","feml",18.89,"l","Femur"
"3500","SO","feml",18.36,"l","Femur"
"3501","SO","feml",20.67,"l","Femur"
"3502","SO","feml",20.43,"l","Femur"
"3503","SO","feml",20.42,"l","Femur"
"3504","SO","feml",19.53,"l","Femur"
"3505","SO","feml",27.71,"l","Femur"
"3506","SO","feml",28.22,"l","Femur"
"3507","SO","feml",15.81,"l","Femur"
"3508","SO","feml",12.32,"l","Femur"
"3509","SO","feml",13.75,"l","Femur"
"3510","SO","feml",12.67,"l","Femur"
"3511","SO","feml",12.48,"l","Femur"
"3512","SO","feml",12.77,"l","Femur"
"3513","SO","feml",14.07,"l","Femur"
"3514","SO","feml",14.13,"l","Femur"
"3515","SO","feml",13.69,"l","Femur"
"3516","SO","feml",14.28,"l","Femur"
"3517","SO","feml",15.1,"l","Femur"
"3518","SO","feml",11.83,"l","Femur"
"3519","SO","feml",17.21,"l","Femur"
"3520","SO","feml",17.27,"l","Femur"
"3521","SO","feml",25.65,"l","Femur"
"3522","SO","feml",20.59,"l","Femur"
"3523","SO","feml",19.89,"l","Femur"
"3524","SO","feml",24.02,"l","Femur"
"3525","SO","feml",40.11,"l","Femur"
"3526","SO","feml",20.32,"l","Femur"
"3527","SO","feml",21.14,"l","Femur"
"3528","SO","feml",21.18,"l","Femur"
"3529","SO","feml",20.35,"l","Femur"
"3530","SO","feml",18.85,"l","Femur"
"3531","SO","feml",20,"l","Femur"
"3532","SO","feml",24.14,"l","Femur"
"3533","SO","feml",26.04,"l","Femur"
"3534","SO","feml",21.5,"l","Femur"
"3535","SO","feml",15.84,"l","Femur"
"3536","SO","feml",15.75,"l","Femur"
"3537","SO","feml",15.88,"l","Femur"
"3538","SO","feml",16.86,"l","Femur"
"3539","SO","feml",17.58,"l","Femur"
"3540","SO","feml",22.49,"l","Femur"
"3541","SO","feml",18.14,"l","Femur"
"3542","SO","feml",20.8,"l","Femur"
"3543","SO","feml",22.13,"l","Femur"
"3544","SO","feml",21.24,"l","Femur"
"3545","SO","feml",21.3834645669291,"l","Femur"
"3546","SO","feml",15.51,"l","Femur"
"3547","SO","feml",14.92,"l","Femur"
"3548","SO","feml",15.22,"l","Femur"
"3549","SO","feml",18.34,"l","Femur"
"3550","SO","feml",21.86,"l","Femur"
"3551","SO","feml",21.46,"l","Femur"
"3552","SO","feml",21.97,"l","Femur"
"3553","SO","feml",19.98,"l","Femur"
"3554","SO","feml",13.03,"l","Femur"
"3555","SO","feml",13.75,"l","Femur"
"3556","SO","feml",18.36,"l","Femur"
"3557","SO","feml",19.24,"l","Femur"
"3558","SO","feml",20.96,"l","Femur"
"3559","SO","feml",21.35,"l","Femur"
"3560","SO","feml",17.62,"l","Femur"
"3561","SO","femw",2.19,"w","Femur"
"3562","SO","femw",2.51,"w","Femur"
"3563","SO","femw",2.33,"w","Femur"
"3564","SO","femw",2.26,"w","Femur"
"3565","SO","femw",2.85,"w","Femur"
"3566","SO","femw",3.14,"w","Femur"
"3567","SO","femw",3.15,"w","Femur"
"3568","SO","femw",3.13,"w","Femur"
"3569","SO","femw",3.51,"w","Femur"
"3570","SO","femw",1.72,"w","Femur"
"3571","SO","femw",1.71,"w","Femur"
"3572","SO","femw",1.63,"w","Femur"
"3573","SO","femw",1.59,"w","Femur"
"3574","SO","femw",1.21,"w","Femur"
"3575","SO","femw",1.24,"w","Femur"
"3576","SO","femw",1.16,"w","Femur"
"3577","SO","femw",1.18,"w","Femur"
"3578","SO","femw",1.78,"w","Femur"
"3579","SO","femw",1.67,"w","Femur"
"3580","SO","femw",1.68,"w","Femur"
"3581","SO","femw",1.94,"w","Femur"
"3582","SO","femw",1.78,"w","Femur"
"3583","SO","femw",1.81,"w","Femur"
"3584","SO","femw",1.64,"w","Femur"
"3585","SO","femw",1.36,"w","Femur"
"3586","SO","femw",1.39,"w","Femur"
"3587","SO","femw",1.77,"w","Femur"
"3588","SO","femw",2.02,"w","Femur"
"3589","SO","femw",1.86,"w","Femur"
"3590","SO","femw",1.88,"w","Femur"
"3591","SO","femw",1.13,"w","Femur"
"3592","SO","femw",1.3,"w","Femur"
"3593","SO","femw",1.25,"w","Femur"
"3594","SO","femw",2.28,"w","Femur"
"3595","SO","femw",2.14,"w","Femur"
"3596","SO","femw",2.08,"w","Femur"
"3597","SO","femw",2.24,"w","Femur"
"3598","SO","femw",1.23,"w","Femur"
"3599","SO","femw",1.28,"w","Femur"
"3600","SO","femw",1.29,"w","Femur"
"3601","SO","femw",1.72,"w","Femur"
"3602","SO","femw",1.45,"w","Femur"
"3603","SO","femw",1.68,"w","Femur"
"3604","SO","femw",1.69,"w","Femur"
"3605","SO","femw",1.96,"w","Femur"
"3606","SO","femw",1.91,"w","Femur"
"3607","SO","femw",1.91,"w","Femur"
"3608","SO","femw",1.86,"w","Femur"
"3609","SO","femw",2.2,"w","Femur"
"3610","SO","femw",2.13,"w","Femur"
"3611","SO","femw",2.65,"w","Femur"
"3612","SO","femw",2.08,"w","Femur"
"3613","SO","femw",2.31,"w","Femur"
"3614","SO","femw",2.21,"w","Femur"
"3615","SO","femw",2.39,"w","Femur"
"3616","SO","femw",1.75,"w","Femur"
"3617","SO","femw",1.66,"w","Femur"
"3618","SO","femw",1.73,"w","Femur"
"3619","SO","femw",2.23,"w","Femur"
"3620","SO","femw",2.09,"w","Femur"
"3621","SO","femw",1.75,"w","Femur"
"3622","SO","femw",2.15,"w","Femur"
"3623","SO","femw",2.18,"w","Femur"
"3624","SO","femw",1.12,"w","Femur"
"3625","SO","femw",1.5,"w","Femur"
"3626","SO","femw",1.56,"w","Femur"
"3627","SO","femw",1.52,"w","Femur"
"3628","SO","femw",1.2,"w","Femur"
"3629","SO","femw",1.54,"w","Femur"
"3630","SO","femw",1.62,"w","Femur"
"3631","SO","femw",1.65,"w","Femur"
"3632","SO","femw",1.48,"w","Femur"
"3633","SO","femw",2,"w","Femur"
"3634","SO","femw",2.25,"w","Femur"
"3635","SO","femw",1.19,"w","Femur"
"3636","SO","femw",0.93,"w","Femur"
"3637","SO","femw",1.05,"w","Femur"
"3638","SO","femw",1.1,"w","Femur"
"3639","SO","femw",1.12,"w","Femur"
"3640","SO","femw",1.16,"w","Femur"
"3641","SO","femw",1.01,"w","Femur"
"3642","SO","femw",0.97,"w","Femur"
"3643","SO","femw",0.98,"w","Femur"
"3644","SO","femw",1.04,"w","Femur"
"3645","SO","femw",1.05,"w","Femur"
"3646","SO","femw",1.03,"w","Femur"
"3647","SO","femw",1.22,"w","Femur"
"3648","SO","femw",1.28,"w","Femur"
"3649","SO","femw",2.01,"w","Femur"
"3650","SO","femw",1.49,"w","Femur"
"3651","SO","femw",1.52,"w","Femur"
"3652","SO","femw",1.87,"w","Femur"
"3653","SO","femw",3.1,"w","Femur"
"3654","SO","femw",1.62,"w","Femur"
"3655","SO","femw",1.69,"w","Femur"
"3656","SO","femw",1.85,"w","Femur"
"3657","SO","femw",1.56,"w","Femur"
"3658","SO","femw",1.54,"w","Femur"
"3659","SO","femw",1.54,"w","Femur"
"3660","SO","femw",1.78,"w","Femur"
"3661","SO","femw",1.79,"w","Femur"
"3662","SO","femw",1.55,"w","Femur"
"3663","SO","femw",1.19,"w","Femur"
"3664","SO","femw",1.17,"w","Femur"
"3665","SO","femw",1.27,"w","Femur"
"3666","SO","femw",1.29,"w","Femur"
"3667","SO","femw",1.23,"w","Femur"
"3668","SO","femw",1.66,"w","Femur"
"3669","SO","femw",1.52,"w","Femur"
"3670","SO","femw",1.65,"w","Femur"
"3671","SO","femw",1.72,"w","Femur"
"3672","SO","femw",1.84,"w","Femur"
"3673","SO","femw",1.77,"w","Femur"
"3674","SO","femw",1.15,"w","Femur"
"3675","SO","femw",1.13,"w","Femur"
"3676","SO","femw",1.08,"w","Femur"
"3677","SO","femw",1.46,"w","Femur"
"3678","SO","femw",1.64,"w","Femur"
"3679","SO","femw",1.67,"w","Femur"
"3680","SO","femw",1.55,"w","Femur"
"3681","SO","femw",1.35,"w","Femur"
"3682","SO","femw",1.03,"w","Femur"
"3683","SO","femw",0.99,"w","Femur"
"3684","SO","femw",1.54,"w","Femur"
"3685","SO","femw",1.45,"w","Femur"
"3686","SO","femw",1.43,"w","Femur"
"3687","SO","femw",1.48,"w","Femur"
"3688","SO","femw",1.34,"w","Femur"
"3689","SO","tibl",51.64,"l","Tibiotarsus"
"3690","SO","tibl",53.36,"l","Tibiotarsus"
"3691","SO","tibl",50.47,"l","Tibiotarsus"
"3692","SO","tibl",50.64,"l","Tibiotarsus"
"3693","SO","tibl",53.96,"l","Tibiotarsus"
"3694","SO","tibl",61.65,"l","Tibiotarsus"
"3695","SO","tibl",64.68,"l","Tibiotarsus"
"3696","SO","tibl",62.45,"l","Tibiotarsus"
"3697","SO","tibl",64.97,"l","Tibiotarsus"
"3698","SO","tibl",26.28,"l","Tibiotarsus"
"3699","SO","tibl",27.01,"l","Tibiotarsus"
"3700","SO","tibl",26.12,"l","Tibiotarsus"
"3701","SO","tibl",25.82,"l","Tibiotarsus"
"3702","SO","tibl",26.21,"l","Tibiotarsus"
"3703","SO","tibl",25.99,"l","Tibiotarsus"
"3704","SO","tibl",27.96,"l","Tibiotarsus"
"3705","SO","tibl",26.25,"l","Tibiotarsus"
"3706","SO","tibl",35.22,"l","Tibiotarsus"
"3707","SO","tibl",35.44,"l","Tibiotarsus"
"3708","SO","tibl",36.06,"l","Tibiotarsus"
"3709","SO","tibl",38.97,"l","Tibiotarsus"
"3710","SO","tibl",39.14,"l","Tibiotarsus"
"3711","SO","tibl",36.81,"l","Tibiotarsus"
"3712","SO","tibl",30.64,"l","Tibiotarsus"
"3713","SO","tibl",31.01,"l","Tibiotarsus"
"3714","SO","tibl",29.5,"l","Tibiotarsus"
"3715","SO","tibl",35.58,"l","Tibiotarsus"
"3716","SO","tibl",37.24,"l","Tibiotarsus"
"3717","SO","tibl",38.27,"l","Tibiotarsus"
"3718","SO","tibl",37.13,"l","Tibiotarsus"
"3719","SO","tibl",26.64,"l","Tibiotarsus"
"3720","SO","tibl",26.6,"l","Tibiotarsus"
"3721","SO","tibl",28.59,"l","Tibiotarsus"
"3722","SO","tibl",45.9,"l","Tibiotarsus"
"3723","SO","tibl",42.19,"l","Tibiotarsus"
"3724","SO","tibl",44.2,"l","Tibiotarsus"
"3725","SO","tibl",46.02,"l","Tibiotarsus"
"3726","SO","tibl",27.19,"l","Tibiotarsus"
"3727","SO","tibl",28.63,"l","Tibiotarsus"
"3728","SO","tibl",29.66,"l","Tibiotarsus"
"3729","SO","tibl",34.26,"l","Tibiotarsus"
"3730","SO","tibl",35.52,"l","Tibiotarsus"
"3731","SO","tibl",34.64,"l","Tibiotarsus"
"3732","SO","tibl",36.5,"l","Tibiotarsus"
"3733","SO","tibl",41.33,"l","Tibiotarsus"
"3734","SO","tibl",41.6,"l","Tibiotarsus"
"3735","SO","tibl",40.9,"l","Tibiotarsus"
"3736","SO","tibl",39.72,"l","Tibiotarsus"
"3737","SO","tibl",48.67,"l","Tibiotarsus"
"3738","SO","tibl",47.18,"l","Tibiotarsus"
"3739","SO","tibl",55.06,"l","Tibiotarsus"
"3740","SO","tibl",49.08,"l","Tibiotarsus"
"3741","SO","tibl",48.65,"l","Tibiotarsus"
"3742","SO","tibl",49.85,"l","Tibiotarsus"
"3743","SO","tibl",51.04,"l","Tibiotarsus"
"3744","SO","tibl",38.98,"l","Tibiotarsus"
"3745","SO","tibl",38.48,"l","Tibiotarsus"
"3746","SO","tibl",37.26,"l","Tibiotarsus"
"3747","SO","tibl",47.91,"l","Tibiotarsus"
"3748","SO","tibl",49.66,"l","Tibiotarsus"
"3749","SO","tibl",42.34,"l","Tibiotarsus"
"3750","SO","tibl",46.64,"l","Tibiotarsus"
"3751","SO","tibl",49.07,"l","Tibiotarsus"
"3752","SO","tibl",29.67,"l","Tibiotarsus"
"3753","SO","tibl",36.39,"l","Tibiotarsus"
"3754","SO","tibl",40.19,"l","Tibiotarsus"
"3755","SO","tibl",36.89,"l","Tibiotarsus"
"3756","SO","tibl",37.26,"l","Tibiotarsus"
"3757","SO","tibl",37.88,"l","Tibiotarsus"
"3758","SO","tibl",38.3,"l","Tibiotarsus"
"3759","SO","tibl",37.05,"l","Tibiotarsus"
"3760","SO","tibl",36.65,"l","Tibiotarsus"
"3761","SO","tibl",47.98,"l","Tibiotarsus"
"3762","SO","tibl",47.49,"l","Tibiotarsus"
"3763","SO","tibl",28.89,"l","Tibiotarsus"
"3764","SO","tibl",22.47,"l","Tibiotarsus"
"3765","SO","tibl",25.57,"l","Tibiotarsus"
"3766","SO","tibl",23.12,"l","Tibiotarsus"
"3767","SO","tibl",24.91,"l","Tibiotarsus"
"3768","SO","tibl",25.47,"l","Tibiotarsus"
"3769","SO","tibl",25.85,"l","Tibiotarsus"
"3770","SO","tibl",26.11,"l","Tibiotarsus"
"3771","SO","tibl",25.54,"l","Tibiotarsus"
"3772","SO","tibl",25.09,"l","Tibiotarsus"
"3773","SO","tibl",25.14,"l","Tibiotarsus"
"3774","SO","tibl",23.8,"l","Tibiotarsus"
"3775","SO","tibl",36.3260317460317,"l","Tibiotarsus"
"3776","SO","tibl",27.29,"l","Tibiotarsus"
"3777","SO","tibl",40.2,"l","Tibiotarsus"
"3778","SO","tibl",32.45,"l","Tibiotarsus"
"3779","SO","tibl",30.95,"l","Tibiotarsus"
"3780","SO","tibl",35.62,"l","Tibiotarsus"
"3781","SO","tibl",62.09,"l","Tibiotarsus"
"3782","SO","tibl",29.29,"l","Tibiotarsus"
"3783","SO","tibl",29.58,"l","Tibiotarsus"
"3784","SO","tibl",33.11,"l","Tibiotarsus"
"3785","SO","tibl",28.54,"l","Tibiotarsus"
"3786","SO","tibl",33.1,"l","Tibiotarsus"
"3787","SO","tibl",35.63,"l","Tibiotarsus"
"3788","SO","tibl",40.17,"l","Tibiotarsus"
"3789","SO","tibl",41.91,"l","Tibiotarsus"
"3790","SO","tibl",36.52,"l","Tibiotarsus"
"3791","SO","tibl",30.05,"l","Tibiotarsus"
"3792","SO","tibl",28.63,"l","Tibiotarsus"
"3793","SO","tibl",36.3260317460317,"l","Tibiotarsus"
"3794","SO","tibl",29.75,"l","Tibiotarsus"
"3795","SO","tibl",31.65,"l","Tibiotarsus"
"3796","SO","tibl",34.77,"l","Tibiotarsus"
"3797","SO","tibl",29.3,"l","Tibiotarsus"
"3798","SO","tibl",34.08,"l","Tibiotarsus"
"3799","SO","tibl",34.6,"l","Tibiotarsus"
"3800","SO","tibl",36.71,"l","Tibiotarsus"
"3801","SO","tibl",37.47,"l","Tibiotarsus"
"3802","SO","tibl",25.96,"l","Tibiotarsus"
"3803","SO","tibl",24.56,"l","Tibiotarsus"
"3804","SO","tibl",25.39,"l","Tibiotarsus"
"3805","SO","tibl",29.05,"l","Tibiotarsus"
"3806","SO","tibl",35.55,"l","Tibiotarsus"
"3807","SO","tibl",33.41,"l","Tibiotarsus"
"3808","SO","tibl",35.02,"l","Tibiotarsus"
"3809","SO","tibl",30.47,"l","Tibiotarsus"
"3810","SO","tibl",22.13,"l","Tibiotarsus"
"3811","SO","tibl",23.13,"l","Tibiotarsus"
"3812","SO","tibl",31.25,"l","Tibiotarsus"
"3813","SO","tibl",33.21,"l","Tibiotarsus"
"3814","SO","tibl",34.45,"l","Tibiotarsus"
"3815","SO","tibl",36.09,"l","Tibiotarsus"
"3816","SO","tibl",29.81,"l","Tibiotarsus"
"3817","SO","tibw",2.01,"w","Tibiotarsus"
"3818","SO","tibw",2.31,"w","Tibiotarsus"
"3819","SO","tibw",2.21,"w","Tibiotarsus"
"3820","SO","tibw",2.05,"w","Tibiotarsus"
"3821","SO","tibw",2.63,"w","Tibiotarsus"
"3822","SO","tibw",2.89,"w","Tibiotarsus"
"3823","SO","tibw",2.99,"w","Tibiotarsus"
"3824","SO","tibw",3.06,"w","Tibiotarsus"
"3825","SO","tibw",2.95,"w","Tibiotarsus"
"3826","SO","tibw",1.35,"w","Tibiotarsus"
"3827","SO","tibw",1.56,"w","Tibiotarsus"
"3828","SO","tibw",1.52,"w","Tibiotarsus"
"3829","SO","tibw",1.39,"w","Tibiotarsus"
"3830","SO","tibw",1.17,"w","Tibiotarsus"
"3831","SO","tibw",1.14,"w","Tibiotarsus"
"3832","SO","tibw",1.2,"w","Tibiotarsus"
"3833","SO","tibw",1.22,"w","Tibiotarsus"
"3834","SO","tibw",1.57,"w","Tibiotarsus"
"3835","SO","tibw",1.42,"w","Tibiotarsus"
"3836","SO","tibw",1.43,"w","Tibiotarsus"
"3837","SO","tibw",1.54,"w","Tibiotarsus"
"3838","SO","tibw",1.9,"w","Tibiotarsus"
"3839","SO","tibw",1.56,"w","Tibiotarsus"
"3840","SO","tibw",1.43,"w","Tibiotarsus"
"3841","SO","tibw",1.23,"w","Tibiotarsus"
"3842","SO","tibw",1.39,"w","Tibiotarsus"
"3843","SO","tibw",1.42,"w","Tibiotarsus"
"3844","SO","tibw",1.54,"w","Tibiotarsus"
"3845","SO","tibw",1.62,"w","Tibiotarsus"
"3846","SO","tibw",1.73,"w","Tibiotarsus"
"3847","SO","tibw",1.1,"w","Tibiotarsus"
"3848","SO","tibw",1.05,"w","Tibiotarsus"
"3849","SO","tibw",1.16,"w","Tibiotarsus"
"3850","SO","tibw",2.09,"w","Tibiotarsus"
"3851","SO","tibw",1.87,"w","Tibiotarsus"
"3852","SO","tibw",1.79,"w","Tibiotarsus"
"3853","SO","tibw",1.76,"w","Tibiotarsus"
"3854","SO","tibw",1.01,"w","Tibiotarsus"
"3855","SO","tibw",1.22,"w","Tibiotarsus"
"3856","SO","tibw",1.15,"w","Tibiotarsus"
"3857","SO","tibw",1.43,"w","Tibiotarsus"
"3858","SO","tibw",1.45,"w","Tibiotarsus"
"3859","SO","tibw",1.76,"w","Tibiotarsus"
"3860","SO","tibw",1.71,"w","Tibiotarsus"
"3861","SO","tibw",1.71,"w","Tibiotarsus"
"3862","SO","tibw",1.77,"w","Tibiotarsus"
"3863","SO","tibw",1.83,"w","Tibiotarsus"
"3864","SO","tibw",1.99,"w","Tibiotarsus"
"3865","SO","tibw",2.16,"w","Tibiotarsus"
"3866","SO","tibw",2.19,"w","Tibiotarsus"
"3867","SO","tibw",2.81,"w","Tibiotarsus"
"3868","SO","tibw",2.1,"w","Tibiotarsus"
"3869","SO","tibw",2.3,"w","Tibiotarsus"
"3870","SO","tibw",1.99,"w","Tibiotarsus"
"3871","SO","tibw",2.4,"w","Tibiotarsus"
"3872","SO","tibw",1.83,"w","Tibiotarsus"
"3873","SO","tibw",1.46,"w","Tibiotarsus"
"3874","SO","tibw",1.38,"w","Tibiotarsus"
"3875","SO","tibw",2.08,"w","Tibiotarsus"
"3876","SO","tibw",1.96,"w","Tibiotarsus"
"3877","SO","tibw",1.58,"w","Tibiotarsus"
"3878","SO","tibw",2.04,"w","Tibiotarsus"
"3879","SO","tibw",2.07,"w","Tibiotarsus"
"3880","SO","tibw",1.06,"w","Tibiotarsus"
"3881","SO","tibw",1.24,"w","Tibiotarsus"
"3882","SO","tibw",1.47,"w","Tibiotarsus"
"3883","SO","tibw",1.31,"w","Tibiotarsus"
"3884","SO","tibw",1.3,"w","Tibiotarsus"
"3885","SO","tibw",1.33,"w","Tibiotarsus"
"3886","SO","tibw",1.35,"w","Tibiotarsus"
"3887","SO","tibw",1.42,"w","Tibiotarsus"
"3888","SO","tibw",1.4,"w","Tibiotarsus"
"3889","SO","tibw",1.98,"w","Tibiotarsus"
"3890","SO","tibw",1.98,"w","Tibiotarsus"
"3891","SO","tibw",1.08,"w","Tibiotarsus"
"3892","SO","tibw",0.95,"w","Tibiotarsus"
"3893","SO","tibw",0.91,"w","Tibiotarsus"
"3894","SO","tibw",0.88,"w","Tibiotarsus"
"3895","SO","tibw",0.92,"w","Tibiotarsus"
"3896","SO","tibw",0.98,"w","Tibiotarsus"
"3897","SO","tibw",1,"w","Tibiotarsus"
"3898","SO","tibw",1.03,"w","Tibiotarsus"
"3899","SO","tibw",0.91,"w","Tibiotarsus"
"3900","SO","tibw",0.88,"w","Tibiotarsus"
"3901","SO","tibw",1.23,"w","Tibiotarsus"
"3902","SO","tibw",0.87,"w","Tibiotarsus"
"3903","SO","tibw",1.54874015748032,"w","Tibiotarsus"
"3904","SO","tibw",1.26,"w","Tibiotarsus"
"3905","SO","tibw",1.83,"w","Tibiotarsus"
"3906","SO","tibw",1.13,"w","Tibiotarsus"
"3907","SO","tibw",1.39,"w","Tibiotarsus"
"3908","SO","tibw",1.86,"w","Tibiotarsus"
"3909","SO","tibw",3.21,"w","Tibiotarsus"
"3910","SO","tibw",1.47,"w","Tibiotarsus"
"3911","SO","tibw",1.57,"w","Tibiotarsus"
"3912","SO","tibw",1.61,"w","Tibiotarsus"
"3913","SO","tibw",1.54,"w","Tibiotarsus"
"3914","SO","tibw",1.34,"w","Tibiotarsus"
"3915","SO","tibw",1.33,"w","Tibiotarsus"
"3916","SO","tibw",1.73,"w","Tibiotarsus"
"3917","SO","tibw",1.67,"w","Tibiotarsus"
"3918","SO","tibw",1.52,"w","Tibiotarsus"
"3919","SO","tibw",1.23,"w","Tibiotarsus"
"3920","SO","tibw",1.03,"w","Tibiotarsus"
"3921","SO","tibw",1.19,"w","Tibiotarsus"
"3922","SO","tibw",1.18,"w","Tibiotarsus"
"3923","SO","tibw",1.14,"w","Tibiotarsus"
"3924","SO","tibw",1.42,"w","Tibiotarsus"
"3925","SO","tibw",1.21,"w","Tibiotarsus"
"3926","SO","tibw",1.33,"w","Tibiotarsus"
"3927","SO","tibw",1.69,"w","Tibiotarsus"
"3928","SO","tibw",1.53,"w","Tibiotarsus"
"3929","SO","tibw",1.64,"w","Tibiotarsus"
"3930","SO","tibw",0.88,"w","Tibiotarsus"
"3931","SO","tibw",0.98,"w","Tibiotarsus"
"3932","SO","tibw",0.92,"w","Tibiotarsus"
"3933","SO","tibw",1.35,"w","Tibiotarsus"
"3934","SO","tibw",1.51,"w","Tibiotarsus"
"3935","SO","tibw",1.42,"w","Tibiotarsus"
"3936","SO","tibw",1.4,"w","Tibiotarsus"
"3937","SO","tibw",1.36,"w","Tibiotarsus"
"3938","SO","tibw",0.96,"w","Tibiotarsus"
"3939","SO","tibw",0.96,"w","Tibiotarsus"
"3940","SO","tibw",1.33,"w","Tibiotarsus"
"3941","SO","tibw",1.28,"w","Tibiotarsus"
"3942","SO","tibw",1.41,"w","Tibiotarsus"
"3943","SO","tibw",1.53,"w","Tibiotarsus"
"3944","SO","tibw",1.24,"w","Tibiotarsus"
"3945","SO","tarl",37.33,"l","Tarsometatarus"
"3946","SO","tarl",39.52,"l","Tarsometatarus"
"3947","SO","tarl",37.98,"l","Tarsometatarus"
"3948","SO","tarl",35.99,"l","Tarsometatarus"
"3949","SO","tarl",42.71,"l","Tarsometatarus"
"3950","SO","tarl",44.72,"l","Tarsometatarus"
"3951","SO","tarl",46.74,"l","Tarsometatarus"
"3952","SO","tarl",46.41,"l","Tarsometatarus"
"3953","SO","tarl",47.69,"l","Tarsometatarus"
"3954","SO","tarl",19.43,"l","Tarsometatarus"
"3955","SO","tarl",19.06,"l","Tarsometatarus"
"3956","SO","tarl",18.74,"l","Tarsometatarus"
"3957","SO","tarl",18.79,"l","Tarsometatarus"
"3958","SO","tarl",18.45,"l","Tarsometatarus"
"3959","SO","tarl",18.36,"l","Tarsometatarus"
"3960","SO","tarl",20.1,"l","Tarsometatarus"
"3961","SO","tarl",17.9,"l","Tarsometatarus"
"3962","SO","tarl",24.11,"l","Tarsometatarus"
"3963","SO","tarl",23.86,"l","Tarsometatarus"
"3964","SO","tarl",24.14,"l","Tarsometatarus"
"3965","SO","tarl",27.26,"l","Tarsometatarus"
"3966","SO","tarl",27.92,"l","Tarsometatarus"
"3967","SO","tarl",26.31,"l","Tarsometatarus"
"3968","SO","tarl",20.76,"l","Tarsometatarus"
"3969","SO","tarl",20.28,"l","Tarsometatarus"
"3970","SO","tarl",19.9,"l","Tarsometatarus"
"3971","SO","tarl",24.61,"l","Tarsometatarus"
"3972","SO","tarl",26.15,"l","Tarsometatarus"
"3973","SO","tarl",26.68,"l","Tarsometatarus"
"3974","SO","tarl",25.39,"l","Tarsometatarus"
"3975","SO","tarl",17.74,"l","Tarsometatarus"
"3976","SO","tarl",18,"l","Tarsometatarus"
"3977","SO","tarl",18.86,"l","Tarsometatarus"
"3978","SO","tarl",34.98,"l","Tarsometatarus"
"3979","SO","tarl",33.71,"l","Tarsometatarus"
"3980","SO","tarl",34.47,"l","Tarsometatarus"
"3981","SO","tarl",33.91,"l","Tarsometatarus"
"3982","SO","tarl",20.05,"l","Tarsometatarus"
"3983","SO","tarl",21.95,"l","Tarsometatarus"
"3984","SO","tarl",21.9,"l","Tarsometatarus"
"3985","SO","tarl",23.25,"l","Tarsometatarus"
"3986","SO","tarl",25.41,"l","Tarsometatarus"
"3987","SO","tarl",24.8,"l","Tarsometatarus"
"3988","SO","tarl",26.42,"l","Tarsometatarus"
"3989","SO","tarl",29.01,"l","Tarsometatarus"
"3990","SO","tarl",28.98,"l","Tarsometatarus"
"3991","SO","tarl",28.05,"l","Tarsometatarus"
"3992","SO","tarl",27.22,"l","Tarsometatarus"
"3993","SO","tarl",34.77,"l","Tarsometatarus"
"3994","SO","tarl",31.46,"l","Tarsometatarus"
"3995","SO","tarl",38.94,"l","Tarsometatarus"
"3996","SO","tarl",36.09,"l","Tarsometatarus"
"3997","SO","tarl",33.98,"l","Tarsometatarus"
"3998","SO","tarl",35.29,"l","Tarsometatarus"
"3999","SO","tarl",36.11,"l","Tarsometatarus"
"4000","SO","tarl",27.21,"l","Tarsometatarus"
"4001","SO","tarl",26.74,"l","Tarsometatarus"
"4002","SO","tarl",26,"l","Tarsometatarus"
